score	label
0.10184198	0.0
0.0011952268	0.0
0.021311898	0.0
0.3034819	0.0
0.0011620698	0.0
0.059829153	0.0
0.3893665	0.0
0.0043508457	0.0
0.1929048	0.0
0.0014047513	0.0
0.0016836057	0.0
0.008221045	0.0
0.056042314	0.0
0.0006377132	0.0
0.035029206	0.0
0.01414493	0.0
0.20561619	0.0
0.017496375	0.0
0.049159657	0.0
9.893137e-05	0.0
0.0013304803	0.0
0.00020534878	0.0
5.8872796e-05	0.0
0.00024082114	0.0
0.00064950745	0.0
0.00014079537	0.0
0.28691572	0.0
0.022071123	0.0
0.57372504	0.0
0.035057094	0.0
0.00015077887	0.0
0.0004148681	0.0
0.00031773187	0.0
0.0006602684	0.0
0.010919611	0.0
0.07847705	0.0
0.20337306	0.0
0.0058631585	0.0
3.7091566e-05	0.0
4.7878635e-05	0.0
0.0018359201	0.0
0.36433312	0.0
0.00034810687	0.0
7.254696e-05	0.0
0.00011814048	0.0
0.5426618	0.0
0.083848536	0.0
0.00088244415	0.0
0.04782146	0.0
0.01875202	0.0
0.03743784	0.0
0.2043788	0.0
0.8169495	0.0
0.0024916183	0.0
0.21054633	0.0
0.00044159382	0.0
0.13353693	0.0
0.38850918	0.0
4.2622534e-05	0.0
0.6470043	0.0
0.009988593	0.0
0.0018672452	0.0
0.14324799	0.0
0.00011164681	0.0
0.101543024	0.0
0.1657432	0.0
7.782727e-05	0.0
0.54175556	0.0
0.007421342	0.0
0.016758554	0.0
0.00084936916	0.0
9.409624e-05	0.0
0.0007377604	0.0
0.20357676	0.0
2.4838926e-05	0.0
0.0010352146	0.0
0.16872588	0.0
0.007853749	0.0
2.8437249e-05	0.0
0.00063085597	0.0
1.3299211e-05	0.0
0.002173242	0.0
2.0406547e-05	0.0
0.52733916	0.0
0.07856446	0.0
0.011662669	0.0
0.0004579109	0.0
0.22551544	0.0
0.22228289	0.0
0.0002798858	0.0
0.23987864	0.0
4.872659e-05	0.0
0.40380326	0.0
0.0023176179	0.0
0.21591718	0.0
0.02308522	0.0
0.042543657	0.0
1.4518324e-05	0.0
0.0036922195	0.0
0.00013832352	0.0
0.007305994	0.0
0.00016736354	0.0
0.0007722759	0.0
0.0049159387	0.0
0.00038294867	0.0
0.0012828162	0.0
0.0007775146	0.0
0.0777184	0.0
0.007663253	0.0
0.0027166032	0.0
0.0015002546	0.0
0.21292463	0.0
0.0017923241	0.0
0.00025124295	0.0
0.0020056735	0.0
0.013661777	0.0
0.1669197	0.0
0.015074889	0.0
7.338396e-06	0.0
0.2274152	0.0
0.010978873	0.0
0.0013003935	0.0
0.0013010731	0.0
0.019064877	0.0
0.040970106	0.0
0.00039397823	0.0
0.0027789052	0.0
0.0030745617	0.0
0.0015044896	0.0
0.485665	0.0
