score	label
1.1936342e-05	0.0
0.0018484257	0.0
1.3056216e-05	0.0
0.017149318	0.0
8.5077074e-05	0.0
0.00038059894	0.0
3.3837838e-07	0.0
4.8988154e-06	0.0
3.295992e-05	0.0
1.9539882e-06	0.0
0.0024655801	0.0
8.258547e-06	0.0
4.0577897e-06	0.0
3.6196677e-06	0.0
1.796315e-05	0.0
1.5551885e-06	0.0
6.6332504e-08	0.0
5.406236e-06	0.0
4.7670683e-06	0.0
5.409564e-05	0.0
4.632114e-05	0.0
0.00024061817	0.0
4.5425393e-05	0.0
1.8880111e-05	0.0
1.2284115e-05	0.0
2.8075121e-05	0.0
3.4415658e-05	0.0
5.058936e-06	0.0
2.8454828e-05	0.0
1.0321735e-06	0.0
6.6332504e-08	0.0
7.555123e-06	0.0
2.8996928e-07	0.0
1.4294607e-06	0.0
1.6206441e-06	0.0
2.627757e-08	0.0
0.000118782766	0.0
0.0020093103	0.0
5.7319653e-06	0.0
7.444293e-06	0.0
0.01710645	0.0
0.0018765487	0.0
2.3038658e-05	0.0
0.00026264164	0.0
7.442933e-07	0.0
3.542706e-06	0.0
0.0008877767	0.0
0.00015663402	0.0
0.000255933	0.0
8.4774075e-07	0.0
3.1501928e-05	0.0
1.1734014e-07	0.0
6.4506374e-08	0.0
4.5958994e-05	0.0
8.801696e-05	0.0
2.284693e-05	0.0
0.00052491715	0.0
4.1474104e-05	0.0
1.060327e-05	0.0
0.16780618	0.0
0.00045325336	0.0
0.00011709576	0.0
4.4271886e-08	0.0
2.9267548e-07	0.0
9.221409e-07	0.0
1.2052714e-06	0.0
0.06961184	0.0
0.000842202	0.0
0.06759434	0.0
0.00012484546	0.0
5.1717275e-06	0.0
1.0859148e-05	0.0
7.360895e-05	0.0
1.5194989e-05	0.0
1.8540617e-06	0.0
1.4147738e-06	0.0
1.0432412e-06	0.0
7.7627465e-07	0.0
2.9628968e-06	0.0
0.0009904199	0.0
0.0029640468	0.0
0.0012045298	0.0
0.0036576733	0.0
0.02313572	0.0
2.7019983e-06	0.0
3.6348222e-06	0.0
3.8610302e-05	0.0
0.019261247	0.0
4.8628544e-07	0.0
