score	label
8.9614205e-06	0.0
1.502533e-05	0.0
0.0003216229	0.0
1.1791596e-05	0.0
4.2144326e-05	0.0
2.3279272e-05	0.0
9.689478e-06	0.0
7.439666e-05	0.0
1.02461045e-05	0.0
2.8581478e-06	0.0
5.6751363e-05	0.0
1.1511546e-05	0.0
3.732149e-05	0.0
3.0514173e-06	0.0
9.437046e-05	0.0
1.5328382e-05	0.0
0.00023938062	0.0
0.00021926775	0.0
3.2874144e-05	0.0
1.1448234e-06	0.0
1.9861449e-05	0.0
0.0001171766	0.0
0.00019336106	0.0
3.957824e-05	0.0
2.4541005e-05	0.0
5.1119972e-05	0.0
5.3139036e-05	0.0
0.00033920837	0.0
0.0006476327	0.0
0.0004052224	0.0
5.3180274e-06	0.0
4.524438e-05	0.0
5.547086e-05	0.0
0.00011442252	0.0
0.00014568427	0.0
0.00036441223	0.0
2.5829802e-06	0.0
4.3771047e-06	0.0
3.5560806e-05	0.0
0.000622025	0.0
3.0408917e-06	0.0
8.662967e-06	0.0
2.9099936e-06	0.0
0.0017953493	0.0
0.00023795442	0.0
4.499977e-06	0.0
1.66835e-05	0.0
3.6124882e-05	0.0
6.129494e-05	0.0
0.00015001786	0.0
0.00022267457	0.0
2.6190366e-06	0.0
2.6342363e-05	0.0
4.1460484e-05	0.0
1.37514235e-05	0.0
2.2788295e-06	0.0
0.007027987	0.0
6.4478722e-06	0.0
8.3427784e-07	0.0
3.539836e-07	0.0
3.973709e-06	0.0
5.684919e-06	0.0
0.005864449	0.0
5.4721784e-07	0.0
5.7230245e-06	0.0
6.026002e-07	0.0
1.4744118e-06	0.0
1.4060075e-06	0.0
9.672368e-06	0.0
0.0001572087	0.0
5.3761592e-05	0.0
0.002724164	0.0
3.4727065e-05	0.0
1.6655862e-06	0.0
0.000731306	0.0
3.279684e-05	0.0
1.4395874e-05	0.0
6.419331e-05	0.0
9.50437e-06	0.0
0.00012498764	0.0
1.2807356e-05	0.0
1.5070285e-06	0.0
1.8283425e-06	0.0
2.1629614e-06	0.0
1.2772369e-05	0.0
1.13107035e-05	0.0
1.5841957e-05	0.0
1.5154321e-06	0.0
5.7827943e-05	0.0
3.1782838e-06	0.0
1.2925025e-05	0.0
9.858132e-06	0.0
1.0179859e-05	0.0
3.523453e-05	0.0
7.344035e-06	0.0
2.3854209e-05	0.0
8.4706835e-06	0.0
5.542157e-05	0.0
9.216322e-07	0.0
1.9053376e-06	0.0
8.301754e-07	0.0
7.8199076e-07	0.0
0.00012876563	0.0
1.7077607e-05	0.0
1.4831601e-06	0.0
5.747931e-07	0.0
4.3076565e-07	0.0
2.1305564e-06	0.0
0.0006788922	1.0
5.3357653e-05	1.0
0.56506294	1.0
1.7735501e-05	1.0
7.595667e-05	1.0
0.020953482	1.0
0.14701885	1.0
0.0514216	1.0
0.004247879	1.0
0.08641776	1.0
0.0019874086	1.0
0.3891624	1.0
3.9126768e-05	1.0
0.012475125	1.0
0.0045725163	1.0
0.0017292697	1.0
0.0026895448	1.0
0.000118200995	1.0
