score	label
1.39137255e-05	0.0
8.493509e-06	0.0
0.053650238	0.0
3.4511675e-05	0.0
7.2729206e-05	0.0
0.00062136375	0.0
0.024743592	0.0
1.00905745e-05	0.0
0.2149219	0.0
0.21941517	0.0
1.10465835e-05	0.0
8.161156e-06	0.0
0.20243862	0.0
0.0006130452	0.0
0.22143042	0.0
0.037620395	0.0
0.00052188674	0.0
0.02452486	0.0
0.028028859	0.0
0.6517606	0.0
0.96987516	0.0
0.05855298	0.0
0.2506143	0.0
7.4415943e-06	0.0
2.759634e-05	0.0
0.00042272473	0.0
0.8862303	0.0
0.0014280215	0.0
0.00560231	0.0
0.000105347	0.0
2.9840733e-06	0.0
0.01142794	0.0
1.6829772e-05	0.0
2.0351874e-05	0.0
0.09647359	0.0
0.012425679	0.0
3.0895408e-05	0.0
1.9130805e-05	0.0
0.004636943	0.0
9.913337e-05	0.0
6.1105755e-05	0.0
0.00020019617	0.0
0.00075558794	0.0
0.022421679	0.0
0.30688742	0.0
0.07177896	0.0
0.7699916	0.0
2.0324647e-05	0.0
4.8921305e-05	0.0
0.33970776	0.0
2.920961e-06	0.0
8.331477e-05	0.0
4.4009263e-05	0.0
1.3478185e-05	0.0
0.00050463167	0.0
8.1230445e-07	0.0
0.017319119	0.0
0.04748897	0.0
1.3178449e-05	0.0
6.1606545e-07	0.0
0.070788346	0.0
0.0022982021	0.0
0.011051676	0.0
0.015545592	0.0
0.0015638939	0.0
0.060290724	0.0
0.000529668	0.0
0.16915193	0.0
0.19425185	0.0
5.567057e-06	0.0
1.1013616e-05	0.0
0.00018195288	0.0
3.5129816e-07	0.0
2.7873255e-06	0.0
0.00012542238	0.0
4.384869e-06	0.0
0.1319429	0.0
0.0010793091	0.0
0.00089986663	0.0
0.1512079	0.0
0.16338809	0.0
0.21949974	0.0
1.3869295e-05	0.0
0.014092344	0.0
4.8921305e-05	0.0
3.802105e-05	0.0
0.49273586	0.0
2.2003348e-06	0.0
1.0954614e-05	0.0
1.0374682e-05	0.0
0.0013312751	0.0
0.0006016471	0.0
0.22612026	0.0
3.8417344e-05	0.0
1.7099928e-05	0.0
1.0839133e-05	0.0
0.00074278563	0.0
0.03258604	0.0
0.002520685	0.0
0.00026073758	0.0
0.00042272473	0.0
7.646294e-06	0.0
0.22143042	0.0
0.008577211	0.0
0.00021269455	0.0
0.43297982	0.0
0.14645515	0.0
0.00037877954	0.0
1.7597807e-06	0.0
1.2059134e-05	0.0
4.4389935e-06	0.0
0.0001165361	0.0
0.0006771575	0.0
2.3492208e-05	0.0
1.2431415e-05	0.0
0.31935495	0.0
3.2438381e-06	0.0
0.18528174	0.0
1.6855874e-05	0.0
0.00024475923	0.0
0.51408714	0.0
0.023655817	0.0
0.0006525795	0.0
0.0040237736	0.0
0.0001717086	0.0
1.9863744e-06	0.0
0.9059186	0.0
8.008294e-06	0.0
8.718692e-05	0.0
0.032631528	0.0
6.78473e-06	0.0
0.0001476766	0.0
0.24867359	0.0
0.08712461	0.0
0.0006798785	0.0
0.16315691	0.0
0.00019020074	0.0
9.877368e-05	0.0
0.0067929006	0.0
0.007613033	0.0
1.3095042e-06	0.0
1.8453757e-06	0.0
1.2276106e-06	0.0
0.0013362519	0.0
0.00012938962	0.0
0.0015638939	0.0
8.705079e-06	0.0
1.532902e-06	0.0
7.0628535e-05	0.0
4.004154e-05	0.0
1.7208707e-06	0.0
3.9098948e-05	0.0
0.06965715	0.0
0.0005575827	0.0
0.040683012	0.0
0.00069570134	0.0
0.010847133	0.0
1.1240207e-05	0.0
7.682367e-05	0.0
0.01950411	0.0
0.946551	0.0
0.9474621	0.0
2.1096681e-05	0.0
0.14610262	0.0
0.0009289059	0.0
0.00022714972	0.0
7.2935385e-05	0.0
5.2392566e-06	0.0
4.0577665e-06	0.0
6.4494605e-05	0.0
0.00029899064	0.0
0.033475526	0.0
0.033475526	0.0
1.380577e-05	0.0
0.3028232	0.0
0.0004133259	0.0
0.14207149	0.0
1.2342265e-05	0.0
0.2424947	0.0
1.6917218e-05	0.0
0.058006134	0.0
2.818044e-06	0.0
2.697551e-05	0.0
2.044909e-06	0.0
0.0007273231	0.0
0.0012561656	0.0
0.00021985821	0.0
0.00095256197	0.0
4.2039956e-05	0.0
0.29501405	0.0
0.08241554	0.0
0.0011180904	0.0
5.019096e-05	0.0
3.0360566e-06	0.0
9.639246e-06	0.0
7.428336e-07	0.0
1.5534884e-05	0.0
0.51390594	0.0
9.178507e-06	0.0
0.055737734	0.0
6.786343e-05	0.0
8.7721215e-05	0.0
9.2665105e-05	0.0
0.0036901508	0.0
0.02673153	0.0
0.016822739	0.0
4.1363215e-05	0.0
3.4815364e-06	0.0
7.87933e-06	0.0
0.00020448792	0.0
7.188231e-05	0.0
0.010346544	0.0
0.22677575	0.0
0.0050637745	0.0
0.00017730088	0.0
1.7440633e-06	0.0
0.0018872293	0.0
2.364968e-05	0.0
0.00018515786	0.0
0.060711112	0.0
0.0055704513	0.0
1.8596456e-06	0.0
0.0050135343	0.0
0.09643279	0.0
4.699033e-06	0.0
0.13221176	0.0
0.120939605	0.0
3.6264682e-06	0.0
0.009754632	0.0
0.2636644	0.0
8.7549655e-05	0.0
0.10061013	0.0
1.7130782e-05	0.0
0.00030489324	0.0
0.061461568	0.0
0.00012635525	0.0
7.936653e-06	0.0
0.38087946	0.0
0.09432229	0.0
0.019520147	0.0
0.000124902	0.0
0.00088521803	0.0
0.00354014	0.0
2.5018782e-05	0.0
2.8539732e-06	0.0
3.93506e-05	0.0
2.7152113e-05	0.0
0.0016678646	0.0
0.15117885	0.0
0.00019504013	0.0
1.5754433e-05	0.0
0.17528921	0.0
4.6727935e-05	0.0
5.42617e-05	0.0
0.0019260319	0.0
2.1272874e-06	0.0
0.00014662811	0.0
0.12565503	0.0
3.562215e-05	0.0
3.767564e-06	0.0
0.010461892	0.0
0.18610209	0.0
0.0028571326	0.0
6.025409e-06	0.0
2.573646e-06	0.0
0.2805101	0.0
0.03370623	0.0
0.01854242	0.0
9.545147e-06	0.0
0.0012480918	0.0
0.06819874	0.0
0.018074954	0.0
0.01864139	0.0
0.9224395	0.0
4.814661e-05	0.0
0.9043153	0.0
0.4720478	0.0
0.20830767	0.0
1.0192151e-05	0.0
0.00023654672	0.0
0.1107524	0.0
0.95139945	0.0
0.002652167	0.0
0.45008913	0.0
2.0924357e-05	0.0
0.022891076	0.0
0.00019250301	0.0
0.0007043519	0.0
0.00027352604	0.0
0.0017847496	0.0
3.0143006e-05	0.0
7.0992917e-07	0.0
2.4058048e-07	0.0
5.14406e-06	0.0
6.222124e-06	0.0
0.00019030552	0.0
0.010682487	0.0
6.5864233e-06	0.0
0.011168509	0.0
0.0010781488	0.0
0.0075203637	0.0
3.69629e-05	0.0
0.08076389	0.0
0.2843406	0.0
0.13893858	0.0
0.27478564	0.0
0.0013750009	0.0
0.17877361	0.0
0.00012469753	0.0
0.13397251	0.0
0.00012777669	0.0
0.0019869262	0.0
0.0005201154	0.0
2.3308223e-05	0.0
0.00023919715	0.0
0.0006913135	0.0
0.0022954983	0.0
2.5982608e-05	0.0
2.4641738e-05	0.0
0.0004400808	0.0
0.0027827527	0.0
0.05693462	0.0
0.00062751205	0.0
0.00014823348	0.0
0.71657056	0.0
1.0841879e-05	0.0
0.30657104	0.0
0.0002564305	0.0
0.0852175	0.0
0.08296142	0.0
0.0126567455	0.0
0.0204255	0.0
0.36572623	0.0
5.755468e-06	0.0
0.00015494738	0.0
0.010097247	0.0
9.874059e-06	0.0
0.20037603	0.0
0.01159382	0.0
0.08668054	0.0
0.17429791	0.0
0.12132807	0.0
0.00031927178	0.0
0.04653592	0.0
0.0006188221	0.0
